gid	ReadCount	CPM	FPKM	Tissue	Genotype
Zm00001d014458	7	4.491403461	1.344329081	Kern	CML154Q
Zm00001d014451	9	4.207055848	1.220143807	GRoot	CML154Q
Zm00001d014456	2	0.934901299	0.313514856	GRoot	CML154Q
Zm00001d014458	18	8.414111695	2.518441094	GRoot	CML154Q
Zm00001d014451	0	0	0	L3Tip	CML154Q
Zm00001d014456	44	38.1960115	12.80885698	L3Tip	CML154Q
Zm00001d014458	31	26.91082629	8.054722025	L3Tip	CML154Q
Zm00001d014451	1	0.812772503	0.235722884	LMAD	CML157Q
Zm00001d014456	45	36.57476263	12.26517862	LMAD	CML157Q
Zm00001d014458	44	35.76199013	10.70397789	LMAD	CML157Q
Zm00001d014451	4	1.53406647	0.444914869	LMAN	CML157Q
Zm00001d014456	35	13.42308161	4.50136875	LMAN	CML157Q
Zm00001d014458	106	40.65276145	12.1678424	LMAN	CML157Q
Zm00001d014451	3	1.427558263	0.414025018	L3Base	CML157Q
Zm00001d014456	6	2.855116526	0.95745021	L3Base	CML157Q
Zm00001d014458	46	21.8892267	6.551699102	L3Base	CML157Q
Zm00001d014451	1	0.724772063	0.210200714	L3Tip	CML157Q
Zm00001d014456	24	17.39452952	5.833175559	L3Tip	CML157Q
Zm00001d014458	26	18.84407364	5.640249519	L3Tip	CML157Q
Zm00001d014451	11	3.925583325	1.138510245	GShoot	CML157Q
Zm00001d014456	7	2.49809848	0.837725848	GShoot	CML157Q
Zm00001d014458	52	18.55730299	5.554415742	GShoot	CML157Q
Zm00001d014451	4	1.892474287	0.548861452	GRoot	CML157Q
Zm00001d014456	5	2.365592859	0.793290697	GRoot	CML157Q
Zm00001d014458	16	7.56989715	2.265757902	GRoot	CML157Q
Zm00001d014451	5	2.391573058	0.693611676	LMAN	CML158Q
Zm00001d014456	38	18.17595524	6.095223086	LMAN	CML158Q
Zm00001d014458	72	34.43865204	10.30788747	LMAN	CML158Q
Zm00001d014451	0	0	0	L3Tip	CM105
Zm00001d014456	4	5.205709218	1.74571067	L3Tip	CM105
Zm00001d014458	46	59.865656	17.91848429	L3Tip	CM105
Zm00001d014451	10	4.360201142	1.264559496	GShoot	CML158Q
Zm00001d014456	7	3.052140799	1.023521395	GShoot	CML158Q
Zm00001d014458	37	16.13274423	4.828717218	GShoot	CML158Q
Zm00001d014451	0	0	0	Kern	CML157Q
Zm00001d014456	4	2.20055401	0.737945677	Kern	CML157Q
Zm00001d014458	11	6.051523528	1.811291089	Kern	CML157Q
Zm00001d014451	8	3.913331422	1.134956909	GRoot	CML158Q
Zm00001d014456	4	1.956665711	0.656158857	GRoot	CML158Q
Zm00001d014458	10	4.891664277	1.46413178	GRoot	CML158Q
Zm00001d014451	8	5.364758229	1.555904359	L3Base	CML158Q
Zm00001d014456	4	2.682379115	0.899523513	L3Base	CML158Q
Zm00001d014458	36	24.14141203	7.22580426	L3Base	CML158Q
Zm00001d014451	4	1.835632958	0.532376148	LMAN	Ki11
Zm00001d014456	49	22.48650374	7.54074572	LMAN	Ki11
Zm00001d014458	150	68.83623593	20.60348277	LMAN	Ki11
Zm00001d014451	1	0.511410731	0.148320978	LMAD	Ki11
Zm00001d014456	47	24.03630434	8.060464232	LMAD	Ki11
Zm00001d014458	78	39.89003699	11.93955013	LMAD	Ki11
Zm00001d014451	0	0	0	LMAD	Ky228
Zm00001d014456	79	23.54089269	7.89433021	LMAD	Ky228
Zm00001d014458	116	34.56637407	10.34611615	LMAD	Ky228
Zm00001d014451	0	0	0	Kern	Ky226
Zm00001d014456	1	0.478136926	0.160341022	Kern	Ky226
Zm00001d014458	5	2.390684632	0.715559603	Kern	Ky226
Zm00001d014451	10	4.245836462	1.231391085	GShoot	Ky228
Zm00001d014456	5	2.122918231	0.711910876	GShoot	Ky228
Zm00001d014458	34	14.43584397	4.320815316	GShoot	Ky228
Zm00001d014451	1	0.487768245	0.141464108	LMAN	Ky228
Zm00001d014456	8	3.902145957	1.308566719	LMAN	Ky228
Zm00001d014458	94	45.85021499	13.72350045	LMAN	Ky228
Zm00001d014451	0	0	0	Kern	CM105
Zm00001d014456	20	10.48623471	3.516510633	Kern	CM105
Zm00001d014458	7	3.670182147	1.09852803	Kern	CM105
Zm00001d014451	12	3.848925295	1.116277638	L3Base	Ky228
Zm00001d014456	10	3.207437746	1.075599512	L3Base	Ky228
Zm00001d014458	70	22.45206422	6.720162892	L3Base	Ky228
Zm00001d014451	4	2.432076976	0.705358752	GRoot	Ky228
Zm00001d014456	1	0.608019244	0.20389646	GRoot	Ky228
Zm00001d014458	11	6.688211683	2.001859229	GRoot	Ky228
Zm00001d014451	1	0.429850973	0.124666756	Kern	Ky228
Zm00001d014456	6	2.57910584	0.864891294	Kern	Ky228
Zm00001d014458	10	4.298509733	1.286593754	Kern	Ky228
Zm00001d014451	7	7.2556906	2.10431862	L3Tip	Ky228
Zm00001d014456	3	3.109581686	1.042783932	L3Tip	Ky228
Zm00001d014458	52	53.89941589	16.13271951	L3Tip	Ky228
Zm00001d014451	8	4.64317582	1.346628718	GRoot	F6
Zm00001d014456	5	2.901984888	0.9731673	GRoot	F6
Zm00001d014458	9	5.223572798	1.563475845	GRoot	F6
Zm00001d014451	9	2.389157619	0.692911142	GShoot	F6
Zm00001d014456	4	1.061847831	0.356085792	GShoot	F6
Zm00001d014458	58	15.39679354	4.608438654	GShoot	F6
Zm00001d014451	9	4.57107882	1.325718915	L3Base	F2834T
Zm00001d014456	8	4.063181173	1.362569139	L3Base	F2834T
Zm00001d014458	53	26.91857527	8.057041386	L3Base	F2834T
Zm00001d014451	1	0.650387001	0.18862732	LMAD	F2834T
Zm00001d014456	62	40.32399405	13.52246615	LMAD	F2834T
Zm00001d014458	44	28.61702804	8.565407973	LMAD	F2834T
Zm00001d014451	7	2.123796604	0.615950291	GRoot	F2834T
Zm00001d014456	4	1.213598059	0.406974534	GRoot	F2834T
Zm00001d014458	22	6.674789326	1.997841762	GRoot	F2834T
Zm00001d014451	15	5.192110301	1.505832454	GShoot	F2834T
Zm00001d014456	6	2.07684412	0.696460134	GShoot	F2834T
Zm00001d014458	50	17.30703434	5.180195851	GShoot	F2834T
Zm00001d014451	1	0.467638407	0.135625988	LMAD	CM37
Zm00001d014456	87	40.68454139	13.64337404	LMAD	CM37
Zm00001d014458	152	71.08103783	21.27537798	LMAD	CM37
Zm00001d014451	3	0.994577462	0.28845054	LMAN	F6
Zm00001d014456	64	21.21765252	7.115242294	LMAN	F6
Zm00001d014458	132	43.76140832	13.09829642	LMAN	F6
Zm00001d014451	1	0.43838161	0.127140838	LMAD	F6
Zm00001d014456	95	41.64625294	13.96587959	LMAD	F6
Zm00001d014458	181	79.34707138	23.74949757	LMAD	F6
Zm00001d014451	0	0	0	Kern	F2834T
Zm00001d014456	8	3.57910156	1.200235265	Kern	F2834T
Zm00001d014458	12	5.36865234	1.606899832	Kern	F2834T
Zm00001d014451	2	0.934015423	0.270886144	LMAD	H99
Zm00001d014456	57	26.61943956	8.926706762	LMAD	H99
Zm00001d014458	69	32.2235321	9.644876416	LMAD	H99
Zm00001d014451	6	2.318876563	0.672528005	GRoot	Ill
Zm00001d014456	2	0.772958854	0.259208201	GRoot	Ill
Zm00001d014458	13	5.024232553	1.503811001	GRoot	Ill
Zm00001d014451	9	3.38014279	0.980319835	L3Base	Ill
Zm00001d014456	6	2.253428527	0.755676904	L3Base	Ill
Zm00001d014458	31	11.64271405	3.484799178	L3Base	Ill
Zm00001d014451	3	2.984092369	0.865456023	L3Tip	IDS91
Zm00001d014456	32	31.8303186	10.67415111	L3Tip	IDS91
Zm00001d014458	16	15.9151593	4.763591529	L3Tip	IDS91
Zm00001d014451	7	2.235106972	0.648232881	L3Base	IDS91
Zm00001d014456	7	2.235106972	0.749532854	L3Base	IDS91
Zm00001d014458	56	17.88085578	5.351947254	L3Base	IDS91
Zm00001d014451	0	0	0	Kern	IDS91
Zm00001d014456	5	2.522837413	0.846021936	Kern	IDS91
Zm00001d014458	15	7.568512238	2.265343382	Kern	IDS91
Zm00001d014451	16	5.42110332	1.572245742	GShoot	IllHy
Zm00001d014456	7	2.371732703	0.795349665	GShoot	IllHy
Zm00001d014458	42	14.23039622	4.259322423	GShoot	IllHy
Zm00001d014451	3	1.891163925	0.548481417	LMAN	CM37
Zm00001d014456	116	73.12500511	24.52213451	LMAN	CM37
Zm00001d014458	158	99.60130006	29.81182283	LMAN	CM37
Zm00001d014451	0	0	0	Kern	IDS69
Zm00001d014456	4	1.6612858	0.557104561	Kern	IDS69
Zm00001d014458	11	4.568535951	1.367415729	Kern	IDS69
Zm00001d014451	6	3.845921173	1.115406373	LMAN	IDS91
Zm00001d014456	76	48.71500152	16.33635195	LMAN	IDS91
Zm00001d014458	85	54.48388328	16.30765737	LMAN	IDS91
Zm00001d014451	9	3.805846806	1.103783876	GShoot	IDS91
Zm00001d014456	3	1.268615602	0.425424414	GShoot	IDS91
Zm00001d014458	53	22.41220897	6.708233753	GShoot	IDS91
Zm00001d014451	9	3.131983886	0.908347995	GRoot	IDS91
Zm00001d014456	3	1.043994629	0.350098802	GRoot	IDS91
Zm00001d014458	24	8.351957029	2.499837482	GRoot	IDS91
Zm00001d014451	0	0	0	L3Base	CML61
Zm00001d014456	5	1.731602864	0.580685065	L3Base	CML61
Zm00001d014458	32	11.08225833	3.317048287	L3Base	CML61
Zm00001d014451	1	0.898022458	0.260447349	LMAD	CML69
Zm00001d014456	31	27.8386962	9.335578873	LMAD	CML69
Zm00001d014458	68	61.06552715	18.27761962	LMAD	CML69
Zm00001d014451	1	0.848765098	0.246161571	L3Tip	CML61
Zm00001d014456	40	33.9506039	11.38517904	L3Tip	CML61
Zm00001d014458	15	12.73147646	3.810678379	L3Tip	CML61
Zm00001d014451	28	7.459066853	2.163302452	L3Base	CML5
Zm00001d014456	20	5.327904895	1.786688429	L3Base	CML5
Zm00001d014458	71	18.91406238	5.661197958	L3Base	CML5
Zm00001d014451	0	0	0	GShoot	CML52
Zm00001d014456	3	1.529252776	0.512827893	GShoot	CML52
Zm00001d014458	35	17.84128239	5.34010248	GShoot	CML52
Zm00001d014451	5	2.310596484	0.67012659	GShoot	CML5
Zm00001d014456	11	5.083312264	1.704665414	GShoot	CML5
Zm00001d014458	32	14.78781749	4.426165069	GShoot	CML5
Zm00001d014451	2	1.441802695	0.418156234	L3Tip	A654
Zm00001d014456	8	5.767210779	1.934007639	L3Tip	A654
Zm00001d014458	88	63.43931857	18.98812289	L3Tip	A654
Zm00001d014451	3	3.704745777	1.074462232	L3Tip	CML5
Zm00001d014456	29	35.81254251	12.0095716	L3Tip	CML5
Zm00001d014458	53	65.45050873	19.5900954	L3Tip	CML5
Zm00001d014451	2	1.183402507	0.343214184	L3Tip	CML45
Zm00001d014456	119	70.41244919	23.61249134	L3Tip	CML45
Zm00001d014458	84	49.70290531	14.87665529	L3Tip	CML45
Zm00001d014451	1	0.385967221	0.111939449	Kern	GT112
Zm00001d014456	9	3.473704989	1.164891009	Kern	GT112
Zm00001d014458	10	3.85967221	1.1552446	Kern	GT112
Zm00001d014451	11	5.203408698	1.509109251	L3Base	GT112
Zm00001d014456	12	5.676445852	1.903570038	L3Base	GT112
Zm00001d014458	38	17.97541187	5.380248987	L3Base	GT112
Zm00001d014451	2	2.351536682	0.682000198	L3Tip	GT112
Zm00001d014456	48	56.43688037	18.92584855	L3Tip	GT112
Zm00001d014458	42	49.38227033	14.78068552	L3Tip	GT112
Zm00001d014451	8	3.255639429	0.944210971	GRoot	GT112
Zm00001d014456	1	0.406954929	0.136470466	GRoot	GT112
Zm00001d014458	14	5.697369	1.705288536	GRoot	GT112
Zm00001d014451	5	2.116952492	0.61396534	L3Base	H105W
Zm00001d014456	7	2.963733488	0.993874409	L3Base	H105W
Zm00001d014458	34	14.39527694	4.308673135	L3Base	H105W
Zm00001d014451	0	0	0	GRoot	H105W
Zm00001d014456	2	0.791279383	0.265351906	GRoot	H105W
Zm00001d014458	13	5.143315992	1.539454053	GRoot	H105W
Zm00001d014451	6	2.032545563	0.589485372	GShoot	H105W
Zm00001d014456	5	1.693787969	0.568004014	GShoot	H105W
Zm00001d014458	47	15.92160691	4.765521374	GShoot	H105W
Zm00001d014451	2	1.553918501	0.450672419	LMAN	H105W
Zm00001d014456	14	10.87742951	3.647696012	LMAN	H105W
Zm00001d014458	103	80.0268028	23.95294906	LMAN	H105W
Zm00001d014451	7	3.046285003	0.88349333	L3Base	A654
Zm00001d014456	8	3.481468575	1.167494492	L3Base	A654
Zm00001d014458	36	15.66660859	4.689197422	L3Base	A654
Zm00001d014451	1	0.400271219	0.11608794	Kern	H105W
Zm00001d014456	4	1.601084874	0.536916457	Kern	H105W
Zm00001d014458	6	2.401627312	0.718834873	Kern	H105W
Zm00001d014451	5	3.373885825	0.97850517	L3Tip	H105W
Zm00001d014456	3	2.024331495	0.678850267	L3Tip	H105W
Zm00001d014458	131	88.39580861	26.45788944	L3Tip	H105W
Zm00001d014451	13	6.461797358	1.874071159	L3Base	D940Y
Zm00001d014456	2	0.99412267	0.33337447	L3Base	D940Y
Zm00001d014458	37	18.3912694	5.504719965	L3Base	D940Y
Zm00001d014451	12	2.721215696	0.789215689	GShoot	D940Y
Zm00001d014456	9	2.040911772	0.684410386	GShoot	D940Y
Zm00001d014458	81	18.36820595	5.497816805	GShoot	D940Y
Zm00001d014451	4	1.016050353	0.294678177	LMAN	D940Y
Zm00001d014456	20	5.080251764	1.703639089	LMAN	D940Y
Zm00001d014458	238	60.45499599	18.09488057	LMAN	D940Y
Zm00001d014451	0	0	0	LMAD	D940Y
Zm00001d014456	48	28.64383688	9.6055791	LMAD	D940Y
Zm00001d014458	79	47.14298153	14.11044044	LMAD	D940Y
Zm00001d014451	0	0	0	Kern	Ci91BGoodman-Buckler
Zm00001d014456	4	1.753803125	0.588129821	Kern	Ci91BGoodman-Buckler
Zm00001d014458	5	2.192253906	0.656166988	Kern	Ci91BGoodman-Buckler
Zm00001d014451	2	0.641499752	0.186049812	L3Base	Ci91BGoodman-Buckler
Zm00001d014456	3	0.962249628	0.322685992	L3Base	Ci91BGoodman-Buckler
Zm00001d014458	62	19.88649231	5.952257501	L3Base	Ci91BGoodman-Buckler
Zm00001d014451	1	0.582478783	0.168932362	L3Tip	Ci91BGoodman-Buckler
Zm00001d014456	39	22.71667255	7.617931775	L3Tip	Ci91BGoodman-Buckler
Zm00001d014458	97	56.50044199	16.91123675	L3Tip	Ci91BGoodman-Buckler
Zm00001d014451	0	0	0	GRoot	Ci91BGoodman-Buckler
Zm00001d014456	1	0.54054822	0.181270362	GRoot	Ci91BGoodman-Buckler
Zm00001d014458	9	4.864933979	1.456131092	GRoot	Ci91BGoodman-Buckler
Zm00001d014451	5	2.55686344	0.741549722	GRoot	A654
Zm00001d014456	2	1.022745376	0.342972963	GRoot	A654
Zm00001d014458	8	4.090981504	1.224478151	GRoot	A654
Zm00001d014451	7	2.862757824	0.83026619	GShoot	Ci91BGoodman-Buckler
Zm00001d014456	9	3.68068863	1.234302022	GShoot	Ci91BGoodman-Buckler
Zm00001d014458	35	14.31378912	4.284282885	GShoot	Ci91BGoodman-Buckler
Zm00001d014451	3	1.079283652	0.3130173	LMAN	CML220
Zm00001d014456	31	11.15259774	3.739972413	LMAN	CML220
Zm00001d014458	88	31.65898712	9.475901562	LMAN	CML220
Zm00001d014451	3	1.804457384	0.523334508	LMAD	CML220
Zm00001d014456	51	30.67577553	10.28698039	LMAD	CML220
Zm00001d014458	113	67.9678948	20.34357821	LMAD	CML220
Zm00001d014451	16	7.80510139	2.263660496	GShoot	CML218
Zm00001d014456	5	2.439094185	0.817939029	GShoot	CML218
Zm00001d014458	41	20.00057231	5.986402967	GShoot	CML218
Zm00001d014451	7	2.396218267	0.694958894	LMAN	CML218
Zm00001d014456	40	13.69267581	4.591775925	LMAN	CML218
Zm00001d014458	124	42.44729501	12.70496708	LMAN	CML218
Zm00001d014451	2	1.218167169	0.353296743	LMAD	CML218
Zm00001d014456	63	38.37226584	12.86796306	LMAD	CML218
Zm00001d014458	73	44.46310168	13.30832137	LMAD	CML218
Zm00001d014451	3	2.758814294	0.800120155	L3Tip	CML158Q
Zm00001d014456	13	11.95486194	4.009008028	L3Tip	CML158Q
Zm00001d014458	8	7.356838117	2.201986865	L3Tip	CML158Q
Zm00001d014451	0	0	0	Kern	CML218
Zm00001d014456	3	1.385420753	0.464594484	Kern	CML218
Zm00001d014458	11	5.079876093	1.520465757	Kern	CML218
Zm00001d014451	7	4.037055932	1.170839887	L3Tip	CML218
Zm00001d014456	55	31.71972518	10.63706411	L3Tip	CML218
Zm00001d014458	35	20.18527966	6.041688015	L3Tip	CML218
Zm00001d014451	9	6.36775382	1.846796351	L3Base	CML218
Zm00001d014456	4	2.830112809	0.949065328	L3Base	CML218
Zm00001d014458	32	22.64090247	6.776684367	L3Base	CML218
Zm00001d014451	3	1.554135263	0.450735285	GShoot	A654
Zm00001d014456	3	1.554135263	0.52117212	GShoot	A654
Zm00001d014458	28	14.50526245	4.341593071	GShoot	A654
Zm00001d014451	3	1.235958187	0.358456551	GRoot	CML218
Zm00001d014456	2	0.823972124	0.276315266	GRoot	CML218
Zm00001d014458	20	8.239721244	2.466244012	GRoot	CML218
Zm00001d014451	0	0	0	LMAD	K4
Zm00001d014456	63	27.02014674	9.061082071	LMAD	K4
Zm00001d014458	179	76.77152803	22.97860761	LMAD	K4
Zm00001d014451	0	0	0	LMAN	K4
Zm00001d014456	16	6.61603731	2.218657716	LMAN	K4
Zm00001d014458	96	39.69622386	11.88153962	LMAN	K4
Zm00001d014451	5	2.835820631	0.822453779	GShoot	K4
Zm00001d014456	4	2.268656504	0.760783536	GShoot	K4
Zm00001d014458	16	9.074626018	2.716140682	GShoot	K4
Zm00001d014451	4	2.493631143	0.723210888	L3Base	K4
Zm00001d014456	4	2.493631143	0.836227747	L3Base	K4
Zm00001d014458	22	13.71497129	4.105049771	L3Base	K4
Zm00001d014451	2	1.283414232	0.372219905	L3Tip	K4
Zm00001d014456	7	4.491949811	1.506354732	L3Tip	K4
Zm00001d014458	71	45.56120522	13.63699648	L3Tip	K4
Zm00001d014451	0	0	0	Kern	K4
Zm00001d014456	2	0.642280218	0.21538572	Kern	K4
Zm00001d014458	4	1.284560435	0.384483818	Kern	K4
Zm00001d014451	5	2.862450219	0.830176978	LMAN	K55
Zm00001d014456	72	41.21928315	13.82269723	LMAN	K55
Zm00001d014458	121	69.2712953	20.73370108	LMAN	K55
Zm00001d014451	25	4.52246675	1.311620287	L3Base	K55
Zm00001d014456	18	3.25617606	1.091943682	L3Base	K55
Zm00001d014458	91	16.46177897	4.927201129	L3Base	K55
Zm00001d014451	6	3.757393741	1.089731363	GShoot	CML328
Zm00001d014456	7	4.383626031	1.47002885	GShoot	CML328
Zm00001d014458	34	21.29189787	6.372911663	GShoot	CML328
Zm00001d014451	8	3.683957485	1.068433145	LMAN	A659
Zm00001d014456	15	6.907420284	2.316371658	LMAN	A659
Zm00001d014458	145	66.77172942	19.98555205	LMAN	A659
Zm00001d014451	1	0.678486756	0.196776901	GRoot	CML328
Zm00001d014456	1	0.678486756	0.227527416	GRoot	CML328
Zm00001d014458	15	10.17730134	3.046184177	GRoot	CML328
Zm00001d014451	1	0.332348225	0.096388696	Kern	CML323
Zm00001d014456	1	0.332348225	0.11145145	Kern	CML323
Zm00001d014458	24	7.976357407	2.387416165	Kern	CML323
Zm00001d014451	5	3.241953425	0.940241713	LMAN	CML328
Zm00001d014456	22	14.26459507	4.783566422	LMAN	CML328
Zm00001d014458	86	55.76159891	16.69009246	LMAN	CML328
Zm00001d014451	2	0.97505779	0.282789382	LMAD	CML331
Zm00001d014456	69	33.63949375	11.28084968	LMAD	CML331
Zm00001d014458	124	60.45358296	18.09445764	LMAD	CML331
Zm00001d014451	2	1.871808791	0.542867979	LMAN	CML331
Zm00001d014456	11	10.29494835	3.452363631	LMAN	CML331
Zm00001d014458	37	34.62846263	10.36469998	LMAN	CML331
Zm00001d014451	2	2.038353106	0.591169694	L3Tip	CML328
Zm00001d014456	14	14.26847174	4.784866446	L3Tip	CML328
Zm00001d014458	9	9.172588976	2.74546213	L3Tip	CML328
Zm00001d014451	13	5.354075694	1.552806176	GShoot	CML331
Zm00001d014456	8	3.294815812	1.104901345	GShoot	CML331
Zm00001d014458	41	16.88593103	5.054154754	GShoot	CML331
Zm00001d014451	4	2.134229522	0.61897608	GRoot	CML331
Zm00001d014456	1	0.533557381	0.178926016	GRoot	CML331
Zm00001d014458	7	3.734901664	1.117899331	GRoot	CML331
Zm00001d014451	1	0.667145934	0.1934878	L3Tip	HP301
Zm00001d014456	39	26.01869143	8.725248635	L3Tip	HP301
Zm00001d014458	26	17.34579429	5.191797153	L3Tip	HP301
Zm00001d014451	0	0	0	L3Base	HP301
Zm00001d014456	1	0.625562237	0.209779422	L3Base	HP301
Zm00001d014458	32	20.01799159	5.99161676	L3Base	HP301
Zm00001d014451	9	3.249680608	0.942482775	GShoot	B109
Zm00001d014456	12	4.332907477	1.453020616	GShoot	B109
Zm00001d014458	28	10.11011745	3.026075261	GShoot	B109
Zm00001d014451	4	2.053322665	0.595511214	LMAD	A659
Zm00001d014456	35	17.96657331	6.025007819	LMAD	A659
Zm00001d014458	77	39.52646129	11.83072771	LMAD	A659
Zm00001d014451	16	5.143299611	1.491676221	GRoot	HP301
Zm00001d014456	1	0.321456226	0.107798868	GRoot	HP301
Zm00001d014458	24	7.714949416	2.309173725	GRoot	HP301
Zm00001d014451	14	6.360691344	1.84474807	GShoot	HP301
Zm00001d014456	5	2.27167548	0.761795936	GShoot	HP301
Zm00001d014458	45	20.44507932	6.119449063	GShoot	HP301
Zm00001d014451	10	7.587206472	2.200465914	LMAD	HP301
Zm00001d014456	22	16.69185424	5.597536633	LMAD	HP301
Zm00001d014458	16	12.13953036	3.633502052	LMAD	HP301
Zm00001d014451	4	1.713123868	0.496845669	LMAN	HP301
Zm00001d014456	61	26.12513898	8.760945332	LMAN	HP301
Zm00001d014458	198	84.79963144	25.38151196	LMAN	HP301
Zm00001d014451	1	0.534169019	0.154921409	Kern	H99
Zm00001d014456	0	0	0	Kern	H99
Zm00001d014458	4	2.136676076	0.6395319	Kern	H99
Zm00001d014451	4	1.705055342	0.49450561	LMAN	Hi27Goodman-Buckler
Zm00001d014456	28	11.93538739	4.002477329	LMAN	Hi27Goodman-Buckler
Zm00001d014458	86	36.65868985	10.9723705	LMAN	Hi27Goodman-Buckler
Zm00001d014451	4	2.041535539	0.592092674	LMAD	Hi27Goodman-Buckler
Zm00001d014456	61	31.13341697	10.44044835	LMAD	Hi27Goodman-Buckler
Zm00001d014458	91	46.44493351	13.90150659	LMAD	Hi27Goodman-Buckler
Zm00001d014451	8	4.289633362	1.244093202	GShoot	CMV3
Zm00001d014456	10	5.362041702	1.79813605	GShoot	CMV3
Zm00001d014458	23	12.33269592	3.691318741	GShoot	CMV3
Zm00001d014451	1	0.497339986	0.144240135	LMAN	CMV3
Zm00001d014456	40	19.89359946	6.671227182	LMAN	CMV3
Zm00001d014458	146	72.61163802	21.73350435	LMAN	CMV3
Zm00001d014451	1	0.477383277	0.138452226	LMAN	CML92
Zm00001d014456	22	10.50243209	3.521942352	LMAN	CML92
Zm00001d014458	71	33.89421266	10.14493046	LMAN	CML92
Zm00001d014451	0	0	0	Kern	A654
Zm00001d014456	10	3.469884488	1.163609822	Kern	A654
Zm00001d014458	10	3.469884488	1.03857662	Kern	A654
Zm00001d014451	2	0.835776432	0.242394557	Kern	CML91
Zm00001d014456	0	0	0	Kern	CML91
Zm00001d014458	15	6.268323243	1.876181755	Kern	CML91
Zm00001d014451	10	4.118000687	1.194315745	GRoot	CML92
Zm00001d014456	2	0.823600137	0.276190522	GRoot	CML92
Zm00001d014458	15	6.177001031	1.848847959	GRoot	CML92
Zm00001d014451	12	3.351598146	0.972041226	GShoot	CML92
Zm00001d014456	8	2.234398764	0.74929536	GShoot	CML92
Zm00001d014458	56	15.64079135	4.681470024	GShoot	CML92
Zm00001d014451	3	2.357171669	0.683634475	L3Tip	CML92
Zm00001d014456	37	29.07178392	9.749089174	L3Tip	CML92
Zm00001d014458	30	23.57171669	7.055287845	L3Tip	CML92
Zm00001d014451	0	0	0	LMAD	CMV3
Zm00001d014456	82	42.91343983	14.39082489	LMAD	CMV3
Zm00001d014458	95	49.71679004	14.88081115	LMAD	CMV3
Zm00001d014451	1	0.213799675	0.062006866	Kern	CML92
Zm00001d014456	6	1.282798052	0.430180433	Kern	CML92
Zm00001d014458	46	9.834785066	2.94366509	Kern	CML92
Zm00001d014451	0	0	0	LMAD	DE811
Zm00001d014456	113	55.94375931	18.76048267	LMAD	DE811
Zm00001d014458	170	84.16317773	25.19101399	LMAD	DE811
Zm00001d014451	1	0.403156587	0.116924764	LMAN	CML277
Zm00001d014456	35	14.11048055	4.731884827	LMAN	CML277
Zm00001d014458	84	33.86515333	10.13623266	LMAN	CML277
Zm00001d014451	8	2.612643405	0.757727206	GShoot	CML277
Zm00001d014456	6	1.959482554	0.657103472	GShoot	CML277
Zm00001d014458	44	14.36953873	4.300969388	GShoot	CML277
Zm00001d014451	4	2.032712512	0.589533791	GRoot	CML277
Zm00001d014456	1	0.508178128	0.170415201	GRoot	CML277
Zm00001d014458	5	2.54089064	0.760518	GRoot	CML277
Zm00001d014451	4	1.282224908	0.371874973	L3Base	A659
Zm00001d014456	3	0.961668681	0.322491174	L3Base	A659
Zm00001d014458	61	19.55392984	5.852717703	L3Base	A659
Zm00001d014451	2	0.905261371	0.262546801	L3Base	CML277
Zm00001d014456	10	4.526306853	1.517876208	L3Base	CML277
Zm00001d014458	47	21.27364221	6.367447534	L3Base	CML277
Zm00001d014451	0	0	0	L3Tip	CML277
Zm00001d014456	21	14.60833354	4.898837538	L3Tip	CML277
Zm00001d014458	39	27.12976228	8.120252105	L3Tip	CML277
Zm00001d014451	8	3.977409125	1.15354093	GShoot	CML281
Zm00001d014456	7	3.480232985	1.167080142	GShoot	CML281
Zm00001d014458	30	14.91528422	4.464317336	GShoot	CML281
Zm00001d014451	1	0.685003589	0.198666934	L3Tip	CML281
Zm00001d014456	85	58.22530507	19.52558856	L3Tip	CML281
Zm00001d014458	129	88.36546299	26.44880664	L3Tip	CML281
Zm00001d014451	16	4.866524968	1.411405153	L3Base	CML281
Zm00001d014456	12	3.649893726	1.223975093	L3Base	CML281
Zm00001d014458	52	15.81620615	4.733973705	L3Base	CML281
Zm00001d014451	7	3.611070715	1.047294291	GShoot	CML287
Zm00001d014456	12	6.19040694	2.075924527	GShoot	CML287
Zm00001d014458	40	20.6346898	6.176201676	GShoot	CML287
Zm00001d014451	1	1.031821523	0.299252182	L3Tip	IDS28
Zm00001d014456	11	11.35003676	3.806182681	L3Tip	IDS28
Zm00001d014458	70	72.22750663	21.61852937	L3Tip	IDS28
Zm00001d014451	0	0	0	Kern	IDS28
Zm00001d014456	15	8.530609775	2.860700796	Kern	IDS28
Zm00001d014458	7	3.980951228	1.191544815	Kern	IDS28
