gid	ReadCount	CPM	FPKM	Tissue	Genotype
Zm00001d014460	1	0.596746602	0.277685715	LMAD	D940Y
Zm00001d014461	0	0	0	LMAD	D940Y
Zm00001d014462	10	5.967466016	7.35815785	LMAD	D940Y
Zm00001d014463	7	4.177226211	3.951964249	LMAD	D940Y
Zm00001d014464	0	0	0	LMAD	D940Y
Zm00001d014442	53	23.23789141	8.896589359	Kern	CI91B
Zm00001d014443	2	0.876901563	0.405785082	Kern	CI91B
Zm00001d014444	0	0	0	Kern	CI91B
Zm00001d014445	7	3.069155469	2.723296778	Kern	CI91B
Zm00001d014446	1	0.438450781	0.294262269	Kern	CI91B
Zm00001d014447	6	2.630704688	1.347007008	Kern	CI91B
Zm00001d014449	36	15.78422813	9.219759419	Kern	CI91B
Zm00001d014451	0	0	0	Kern	CI91B
Zm00001d014455	2	0.876901563	0.704904793	Kern	CI91B
Zm00001d014456	4	1.753803125	0.588129821	Kern	CI91B
Zm00001d014458	5	2.192253906	0.656166988	Kern	CI91B
Zm00001d014459	0	0	0	Kern	CI91B
Zm00001d014460	2	0.876901563	0.408050983	Kern	CI91B
Zm00001d014461	0	0	0	Kern	CI91B
Zm00001d014462	9	3.946057031	4.865668349	Kern	CI91B
Zm00001d014463	10	4.384507813	4.14806794	Kern	CI91B
Zm00001d014464	0	0	0	Kern	CI91B
Zm00001d014442	49	15.71674392	6.017130139	L3Base	CI91B
Zm00001d014443	0	0	0	L3Base	CI91B
Zm00001d014444	0	0	0	L3Base	CI91B
Zm00001d014445	7	2.245249132	1.992235255	L3Base	CI91B
Zm00001d014446	0	0	0	L3Base	CI91B
Zm00001d014447	0	0	0	L3Base	CI91B
Zm00001d014449	110	35.28248636	20.60892895	L3Base	CI91B
Zm00001d014451	2	0.641499752	0.186049812	L3Base	CI91B
Zm00001d014455	38	12.18849529	9.797825794	L3Base	CI91B
Zm00001d014456	3	0.962249628	0.322685992	L3Base	CI91B
Zm00001d014458	62	19.88649231	5.952257501	L3Base	CI91B
Zm00001d014459	16	5.131998016	3.414503005	L3Base	CI91B
Zm00001d014460	2	0.641499752	0.29851082	L3Base	CI91B
Zm00001d014461	0	0	0	L3Base	CI91B
Zm00001d014462	43	13.79224467	17.00646691	L3Base	CI91B
Zm00001d014463	5	1.60374938	1.51726526	L3Base	CI91B
Zm00001d014464	0	0	0	L3Base	CI91B
Zm00001d014442	69	40.19103605	15.38707353	L3Tip	CI91B
Zm00001d014443	0	0	0	L3Tip	CI91B
Zm00001d014444	0	0	0	L3Tip	CI91B
Zm00001d014445	182	106.0111386	94.06489669	L3Tip	CI91B
Zm00001d014446	30	17.4743635	11.72776074	L3Tip	CI91B
Zm00001d014447	10	5.824787834	2.98248225	L3Tip	CI91B
Zm00001d014449	50	29.12393917	17.01164671	L3Tip	CI91B
Zm00001d014451	1	0.582478783	0.168932362	L3Tip	CI91B
Zm00001d014455	8	4.659830267	3.745844266	L3Tip	CI91B
Zm00001d014456	39	22.71667255	7.617931775	L3Tip	CI91B
Zm00001d014458	97	56.50044199	16.91123675	L3Tip	CI91B
Zm00001d014459	0	0	0	L3Tip	CI91B
Zm00001d014460	4	2.329915134	1.08418573	L3Tip	CI91B
Zm00001d014461	0	0	0	L3Tip	CI91B
Zm00001d014462	4	2.329915134	2.872891657	L3Tip	CI91B
Zm00001d014463	28	16.30940593	15.42990155	L3Tip	CI91B
Zm00001d014464	0	0	0	L3Tip	CI91B
Zm00001d014442	39	21.08138057	8.070972655	GRoot	CI91B
Zm00001d014443	0	0	0	GRoot	CI91B
Zm00001d014444	0	0	0	GRoot	CI91B
Zm00001d014445	7	3.783837539	3.357442359	GRoot	CI91B
Zm00001d014446	0	0	0	GRoot	CI91B
Zm00001d014447	0	0	0	GRoot	CI91B
Zm00001d014449	26	14.05425372	8.209260348	GRoot	CI91B
Zm00001d014451	0	0	0	GRoot	CI91B
Zm00001d014455	0	0	0	GRoot	CI91B
Zm00001d014456	1	0.54054822	0.181270362	GRoot	CI91B
Zm00001d014458	9	4.864933979	1.456131092	GRoot	CI91B
Zm00001d014459	0	0	0	GRoot	CI91B
Zm00001d014460	2	1.08109644	0.503069539	GRoot	CI91B
Zm00001d014461	0	0	0	GRoot	CI91B
Zm00001d014462	18	9.729867958	11.99737109	GRoot	CI91B
Zm00001d014463	12	6.486578638	6.136782061	GRoot	CI91B
Zm00001d014464	0	0	0	GRoot	CI91B
Zm00001d014442	45	23.01177096	8.81001951	GRoot	A654
Zm00001d014443	3	1.534118064	0.709911182	GRoot	A654
Zm00001d014444	0	0	0	GRoot	A654
Zm00001d014445	17	8.693335696	7.713696269	GRoot	A654
Zm00001d014446	0	0	0	GRoot	A654
Zm00001d014447	1	0.511372688	0.261839574	GRoot	A654
Zm00001d014449	38	19.43216214	11.350562	GRoot	A654
Zm00001d014451	5	2.55686344	0.741549722	GRoot	A654
Zm00001d014455	2	1.022745376	0.822142585	GRoot	A654
Zm00001d014456	2	1.022745376	0.342972963	GRoot	A654
Zm00001d014458	8	4.090981504	1.224478151	GRoot	A654
Zm00001d014459	0	0	0	GRoot	A654
Zm00001d014460	0	0	0	GRoot	A654
Zm00001d014461	0	0	0	GRoot	A654
Zm00001d014462	13	6.647844944	8.197096108	GRoot	A654
Zm00001d014463	44	22.50039827	21.28703715	GRoot	A654
Zm00001d014464	0	0	0	GRoot	A654
Zm00001d014442	47	19.22137396	7.358872113	GShoot	CI91B
Zm00001d014443	0	0	0	GShoot	CI91B
Zm00001d014444	0	0	0	GShoot	CI91B
Zm00001d014445	30	12.2689621	10.88639051	GShoot	CI91B
Zm00001d014446	1	0.408965403	0.274473425	GShoot	CI91B
Zm00001d014447	0	0	0	GShoot	CI91B
Zm00001d014449	86	35.17102469	20.54382283	GShoot	CI91B
Zm00001d014451	7	2.862757824	0.83026619	GShoot	CI91B
Zm00001d014455	7	2.862757824	2.30125227	GShoot	CI91B
Zm00001d014456	9	3.68068863	1.234302022	GShoot	CI91B
Zm00001d014458	35	14.31378912	4.284282885	GShoot	CI91B
Zm00001d014459	6	2.45379242	1.632596421	GShoot	CI91B
Zm00001d014460	8	3.271723227	1.522439845	GShoot	CI91B
Zm00001d014461	0	0	0	GShoot	CI91B
Zm00001d014462	48	19.63033936	24.20510402	GShoot	CI91B
Zm00001d014463	3	1.22689621	1.160734352	GShoot	CI91B
Zm00001d014464	0	0	0	GShoot	CI91B
Zm00001d014442	113	40.65301755	15.5639424	LMAN	CML220
Zm00001d014443	10	3.597612173	1.664790455	LMAN	CML220
Zm00001d014444	11	3.95737339	4.486817902	LMAN	CML220
Zm00001d014445	53	19.06734452	16.91867304	LMAN	CML220
Zm00001d014446	3	1.079283652	0.724351444	LMAN	CML220
Zm00001d014447	0	0	0	LMAN	CML220
Zm00001d014449	191	68.7143925	40.13691151	LMAN	CML220
Zm00001d014451	3	1.079283652	0.3130173	LMAN	CML220
Zm00001d014455	1	0.359761217	0.28919712	LMAN	CML220
Zm00001d014456	31	11.15259774	3.739972413	LMAN	CML220
Zm00001d014458	88	31.65898712	9.475901562	LMAN	CML220
Zm00001d014459	0	0	0	LMAN	CML220
Zm00001d014460	5	1.798806086	0.837043316	LMAN	CML220
Zm00001d014461	0	0	0	LMAN	CML220
Zm00001d014462	6	2.158567304	2.661611965	LMAN	CML220
Zm00001d014463	49	17.62829965	16.67767232	LMAN	CML220
Zm00001d014464	0	0	0	LMAN	CML220
Zm00001d014442	41	24.66091758	9.441392643	LMAD	CML220
Zm00001d014443	4	2.405943179	1.113347144	LMAD	CML220
Zm00001d014444	3	1.804457384	2.04587005	LMAD	CML220
Zm00001d014445	138	83.00503967	73.6513218	LMAD	CML220
Zm00001d014446	9	5.413372152	3.633135673	LMAD	CML220
Zm00001d014447	0	0	0	LMAD	CML220
Zm00001d014449	75	45.1114346	26.35013703	LMAD	CML220
Zm00001d014451	3	1.804457384	0.523334508	LMAD	CML220
Zm00001d014455	1	0.601485795	0.483509481	LMAD	CML220
Zm00001d014456	51	30.67577553	10.28698039	LMAD	CML220
Zm00001d014458	113	67.9678948	20.34357821	LMAD	CML220
Zm00001d014459	0	0	0	LMAD	CML220
Zm00001d014460	7	4.210400563	1.959237116	LMAD	CML220
Zm00001d014461	0	0	0	LMAD	CML220
Zm00001d014462	1	0.601485795	0.741659426	LMAD	CML220
Zm00001d014463	61	36.69063348	34.71204681	LMAD	CML220
Zm00001d014464	0	0	0	LMAD	CML220
Zm00001d014442	34	16.58584045	6.349862349	GShoot	CML218
Zm00001d014443	0	0	0	GShoot	CML218
Zm00001d014444	0	0	0	GShoot	CML218
Zm00001d014445	13	6.34164488	5.62701409	GShoot	CML218
Zm00001d014446	1	0.487818837	0.327395193	GShoot	CML218
Zm00001d014447	0	0	0	GShoot	CML218
Zm00001d014449	87	42.44023881	24.78985912	GShoot	CML218
Zm00001d014451	16	7.80510139	2.263660496	GShoot	CML218
Zm00001d014455	9	4.390369532	3.529235958	GShoot	CML218
Zm00001d014456	5	2.439094185	0.817939029	GShoot	CML218
Zm00001d014458	41	20.00057231	5.986402967	GShoot	CML218
Zm00001d014459	35	17.07365929	11.35972009	GShoot	CML218
Zm00001d014460	5	2.439094185	1.134990314	GShoot	CML218
Zm00001d014461	0	0	0	GShoot	CML218
Zm00001d014462	13	6.34164488	7.81953746	GShoot	CML218
Zm00001d014463	7	3.414731858	3.230588324	GShoot	CML218
Zm00001d014464	0	0	0	GShoot	CML218
Zm00001d014442	95	32.52010505	12.45026993	LMAN	CML218
Zm00001d014443	2	0.68463379	0.316813415	LMAN	CML218
Zm00001d014444	0	0	0	LMAN	CML218
Zm00001d014445	89	30.46620367	27.03301125	LMAN	CML218
Zm00001d014446	2	0.68463379	0.459485765	LMAN	CML218
Zm00001d014447	0	0	0	LMAN	CML218
Zm00001d014449	203	69.49032973	40.59014587	LMAN	CML218
Zm00001d014451	7	2.396218267	0.694958894	LMAN	CML218
Zm00001d014455	1	0.342316895	0.275174353	LMAN	CML218
Zm00001d014456	40	13.69267581	4.591775925	LMAN	CML218
Zm00001d014458	124	42.44729501	12.70496708	LMAN	CML218
Zm00001d014459	0	0	0	LMAN	CML218
Zm00001d014460	5	1.711584476	0.796456248	LMAN	CML218
Zm00001d014461	0	0	0	LMAN	CML218
Zm00001d014462	3	1.026950686	1.266277048	LMAN	CML218
Zm00001d014463	127	43.47424569	41.12984455	LMAN	CML218
Zm00001d014464	0	0	0	LMAN	CML218
Zm00001d014442	62	37.76318225	14.4575736	LMAD	CML218
Zm00001d014443	3	1.827250754	0.845557961	LMAD	CML218
Zm00001d014444	0	0	0	LMAD	CML218
Zm00001d014445	226	137.6528901	122.140985	LMAD	CML218
Zm00001d014446	10	6.090835847	4.087809293	LMAD	CML218
Zm00001d014447	2	1.218167169	0.62374151	LMAD	CML218
Zm00001d014449	104	63.34469281	37.00040468	LMAD	CML218
Zm00001d014451	2	1.218167169	0.353296743	LMAD	CML218
Zm00001d014455	2	1.218167169	0.979234059	LMAD	CML218
Zm00001d014456	63	38.37226584	12.86796306	LMAD	CML218
Zm00001d014458	73	44.46310168	13.30832137	LMAD	CML218
Zm00001d014459	0	0	0	LMAD	CML218
Zm00001d014460	6	3.654501508	1.700559101	LMAD	CML218
Zm00001d014461	0	0	0	LMAD	CML218
Zm00001d014462	0	0	0	LMAD	CML218
Zm00001d014463	47	28.62692848	27.08318683	LMAD	CML218
Zm00001d014464	0	0	0	LMAD	CML218
Zm00001d014442	24	22.07051435	8.449660931	L3Tip	CML158Q
Zm00001d014443	0	0	0	L3Tip	CML158Q
Zm00001d014444	0	0	0	L3Tip	CML158Q
Zm00001d014445	291	267.6049865	237.4489676	L3Tip	CML158Q
Zm00001d014446	25	22.99011912	15.42961015	L3Tip	CML158Q
Zm00001d014447	10	9.196047647	4.70867775	L3Tip	CML158Q
Zm00001d014449	36	33.10577153	19.33748337	L3Tip	CML158Q
Zm00001d014451	3	2.758814294	0.800120155	L3Tip	CML158Q
Zm00001d014455	3	2.758814294	2.217696378	L3Tip	CML158Q
Zm00001d014456	13	11.95486194	4.009008028	L3Tip	CML158Q
Zm00001d014458	8	7.356838117	2.201986865	L3Tip	CML158Q
Zm00001d014459	0	0	0	L3Tip	CML158Q
Zm00001d014460	0	0	0	L3Tip	CML158Q
Zm00001d014461	0	0	0	L3Tip	CML158Q
Zm00001d014462	0	0	0	L3Tip	CML158Q
Zm00001d014463	8	7.356838117	6.960111748	L3Tip	CML158Q
Zm00001d014464	0	0	0	L3Tip	CML158Q
Zm00001d014442	74	34.1737119	13.08335065	Kern	CML218
Zm00001d014443	7	3.232648423	1.495903944	Kern	CML218
Zm00001d014444	0	0	0	Kern	CML218
Zm00001d014445	32	14.77782136	13.11253004	Kern	CML218
Zm00001d014446	7	3.232648423	2.1695627	Kern	CML218
Zm00001d014447	0	0	0	Kern	CML218
Zm00001d014449	62	28.63202889	16.72431594	Kern	CML218
Zm00001d014451	0	0	0	Kern	CML218
Zm00001d014455	0	0	0	Kern	CML218
Zm00001d014456	3	1.385420753	0.464594484	Kern	CML218
Zm00001d014458	11	5.079876093	1.520465757	Kern	CML218
Zm00001d014459	1	0.461806918	0.307256765	Kern	CML218
Zm00001d014460	6	2.770841505	1.289363195	Kern	CML218
Zm00001d014461	0	0	0	Kern	CML218
Zm00001d014462	1	0.461806918	0.569428998	Kern	CML218
Zm00001d014463	37	17.08685595	16.16542663	Kern	CML218
Zm00001d014464	0	0	0	Kern	CML218
Zm00001d014442	85	49.02139346	18.76776166	L3Tip	CML218
Zm00001d014443	0	0	0	L3Tip	CML218
Zm00001d014444	0	0	0	L3Tip	CML218
Zm00001d014445	364	209.9269084	186.2705488	L3Tip	CML218
Zm00001d014446	12	6.920667311	4.644743162	L3Tip	CML218
Zm00001d014447	1	0.576722276	0.295300705	L3Tip	CML218
Zm00001d014449	111	64.01617263	37.3926242	L3Tip	CML218
Zm00001d014451	7	4.037055932	1.170839887	L3Tip	CML218
Zm00001d014455	10	5.76722276	4.636031157	L3Tip	CML218
Zm00001d014456	55	31.71972518	10.63706411	L3Tip	CML218
Zm00001d014458	35	20.18527966	6.041688015	L3Tip	CML218
Zm00001d014459	1	0.576722276	0.383714089	L3Tip	CML218
Zm00001d014460	11	6.343945036	2.952045154	L3Tip	CML218
Zm00001d014461	0	0	0	L3Tip	CML218
Zm00001d014462	1	0.576722276	0.711124878	L3Tip	CML218
Zm00001d014463	6	3.460333656	3.273730989	L3Tip	CML218
Zm00001d014464	0	0	0	L3Tip	CML218
Zm00001d014442	15	10.61292303	4.063140518	L3Base	CML218
Zm00001d014443	0	0	0	L3Base	CML218
Zm00001d014444	0	0	0	L3Base	CML218
Zm00001d014445	15	10.61292303	9.416968086	L3Base	CML218
Zm00001d014446	0	0	0	L3Base	CML218
Zm00001d014447	0	0	0	L3Base	CML218
Zm00001d014449	68	48.11191775	28.1027557	L3Base	CML218
Zm00001d014451	9	6.36775382	1.846796351	L3Base	CML218
Zm00001d014455	24	16.98067685	13.65006178	L3Base	CML218
Zm00001d014456	4	2.830112809	0.949065328	L3Base	CML218
Zm00001d014458	32	22.64090247	6.776684367	L3Base	CML218
Zm00001d014459	39	27.59359989	18.35901523	L3Base	CML218
Zm00001d014460	3	2.122584607	0.987708053	L3Base	CML218
Zm00001d014461	0	0	0	L3Base	CML218
Zm00001d014462	2	1.415056404	1.744829105	L3Base	CML218
Zm00001d014463	2	1.415056404	1.338747781	L3Base	CML218
Zm00001d014464	0	0	0	L3Base	CML218
Zm00001d014442	43	22.27593876	8.528307337	GShoot	A654
Zm00001d014443	5	2.590225438	1.198623525	GShoot	A654
Zm00001d014444	0	0	0	GShoot	A654
Zm00001d014445	6	3.108270525	2.758004015	GShoot	A654
Zm00001d014446	0	0	0	GShoot	A654
Zm00001d014447	0	0	0	GShoot	A654
Zm00001d014449	48	24.8661642	14.52462862	GShoot	A654
Zm00001d014451	3	1.554135263	0.450735285	GShoot	A654
Zm00001d014455	4	2.07218035	1.665739831	GShoot	A654
Zm00001d014456	3	1.554135263	0.52117212	GShoot	A654
Zm00001d014458	28	14.50526245	4.341593071	GShoot	A654
Zm00001d014459	4	2.07218035	1.378696174	GShoot	A654
Zm00001d014460	0	0	0	GShoot	A654
Zm00001d014461	0	0	0	GShoot	A654
Zm00001d014462	42	21.75789368	26.82847556	GShoot	A654
Zm00001d014463	18	9.324811576	8.821959864	GShoot	A654
Zm00001d014464	0	0	0	GShoot	A654
Zm00001d014442	54	22.24724736	8.517322879	GRoot	CML218
Zm00001d014443	2	0.823972124	0.381292052	GRoot	CML218
Zm00001d014444	0	0	0	GRoot	CML218
Zm00001d014445	23	9.475679431	8.407878821	GRoot	CML218
Zm00001d014446	2	0.823972124	0.553001426	GRoot	CML218
Zm00001d014447	5	2.059930311	1.054751823	GRoot	CML218
Zm00001d014449	31	12.77156793	7.460027996	GRoot	CML218
Zm00001d014451	3	1.235958187	0.358456551	GRoot	CML218
Zm00001d014455	4	1.647944249	1.324714026	GRoot	CML218
Zm00001d014456	2	0.823972124	0.276315266	GRoot	CML218
Zm00001d014458	20	8.239721244	2.466244012	GRoot	CML218
Zm00001d014459	1	0.411986062	0.274109157	GRoot	CML218
Zm00001d014460	1	0.411986062	0.191710592	GRoot	CML218
Zm00001d014461	0	0	0	GRoot	CML218
Zm00001d014462	9	3.70787456	4.571978496	GRoot	CML218
Zm00001d014463	3	1.235958187	1.169307651	GRoot	CML218
Zm00001d014464	0	0	0	GRoot	CML218
Zm00001d014442	86	36.88464475	14.12122693	LMAD	K4
Zm00001d014443	0	0	0	LMAD	K4
Zm00001d014444	1	0.428891218	0.486271222	LMAD	K4
Zm00001d014445	378	162.1208804	143.8517129	LMAD	K4
Zm00001d014446	10	4.28891218	2.878464551	LMAD	K4
Zm00001d014447	2	0.857782436	0.439212717	LMAD	K4
Zm00001d014449	67	28.73571161	16.78487828	LMAD	K4
Zm00001d014451	0	0	0	LMAD	K4
Zm00001d014455	7	3.002238526	2.413375021	LMAD	K4
Zm00001d014456	63	27.02014674	9.061082071	LMAD	K4
Zm00001d014458	179	76.77152803	22.97860761	LMAD	K4
Zm00001d014459	0	0	0	LMAD	K4
Zm00001d014460	7	3.002238526	1.397039798	LMAD	K4
Zm00001d014461	0	0	0	LMAD	K4
Zm00001d014462	21	9.006715579	11.10569122	LMAD	K4
Zm00001d014463	21	9.006715579	8.521017577	LMAD	K4
Zm00001d014464	0	0	0	LMAD	K4
Zm00001d014442	83	34.32069355	13.13962234	LMAN	K4
Zm00001d014443	0	0	0	LMAN	K4
Zm00001d014444	1	0.413502332	0.468823506	LMAN	K4
Zm00001d014445	58	23.98313525	21.28051043	LMAN	K4
Zm00001d014446	3	1.240506996	0.832555031	LMAN	K4
Zm00001d014447	0	0	0	LMAN	K4
Zm00001d014449	93	38.45571687	22.46245144	LMAN	K4
Zm00001d014451	0	0	0	LMAN	K4
Zm00001d014455	0	0	0	LMAN	K4
Zm00001d014456	16	6.61603731	2.218657716	LMAN	K4
Zm00001d014458	96	39.69622386	11.88153962	LMAN	K4
Zm00001d014459	0	0	0	LMAN	K4
Zm00001d014460	10	4.135023319	1.924161619	LMAN	K4
Zm00001d014461	0	0	0	LMAN	K4
Zm00001d014462	18	7.443041974	9.177610326	LMAN	K4
Zm00001d014463	23	9.510553634	8.997685557	LMAN	K4
Zm00001d014464	0	0	0	LMAN	K4
Zm00001d014442	27	15.31343141	5.86272259	GShoot	K4
Zm00001d014443	0	0	0	GShoot	K4
Zm00001d014444	0	0	0	GShoot	K4
Zm00001d014445	5	2.835820631	2.516256105	GShoot	K4
Zm00001d014446	2	1.134328252	0.761294129	GShoot	K4
Zm00001d014447	1	0.567164126	0.290406619	GShoot	K4
Zm00001d014449	62	35.16417582	20.53982232	GShoot	K4
Zm00001d014451	5	2.835820631	0.822453779	GShoot	K4
Zm00001d014455	5	2.835820631	2.279598578	GShoot	K4
Zm00001d014456	4	2.268656504	0.760783536	GShoot	K4
Zm00001d014458	16	9.074626018	2.716140682	GShoot	K4
Zm00001d014459	1	0.567164126	0.377354708	GShoot	K4
Zm00001d014460	3	1.701492378	0.791760064	GShoot	K4
Zm00001d014461	0	0	0	GShoot	K4
Zm00001d014462	22	12.47761077	15.38546335	GShoot	K4
Zm00001d014463	9	5.104477135	4.829212048	GShoot	K4
Zm00001d014464	0	0	0	GShoot	K4
Zm00001d014442	31	19.32564136	7.398790719	L3Base	K4
Zm00001d014443	0	0	0	L3Base	K4
Zm00001d014444	0	0	0	L3Base	K4
Zm00001d014445	8	4.987262286	4.425254912	L3Base	K4
Zm00001d014446	0	0	0	L3Base	K4
Zm00001d014447	0	0	0	L3Base	K4
Zm00001d014449	76	47.37899172	27.67464469	L3Base	K4
Zm00001d014451	4	2.493631143	0.723210888	L3Base	K4
Zm00001d014455	9	5.610670072	4.510184945	L3Base	K4
Zm00001d014456	4	2.493631143	0.836227747	L3Base	K4
Zm00001d014458	22	13.71497129	4.105049771	L3Base	K4
Zm00001d014459	12	7.480893429	4.977307671	L3Base	K4
Zm00001d014460	4	2.493631143	1.160368145	L3Base	K4
Zm00001d014461	0	0	0	L3Base	K4
Zm00001d014462	6	3.740446714	4.612141448	L3Base	K4
Zm00001d014463	3	1.870223357	1.769369307	L3Base	K4
Zm00001d014464	0	0	0	L3Base	K4
Zm00001d014442	57	36.5773056	14.00356263	L3Tip	K4
Zm00001d014443	0	0	0	L3Tip	K4
Zm00001d014444	0	0	0	L3Tip	K4
Zm00001d014445	217	139.2504441	123.558513	L3Tip	K4
Zm00001d014446	19	12.1924352	8.182842417	L3Tip	K4
Zm00001d014447	9	5.775364043	2.957175649	L3Tip	K4
Zm00001d014449	40	25.66828463	14.99315691	L3Tip	K4
Zm00001d014451	2	1.283414232	0.372219905	L3Tip	K4
Zm00001d014455	3	1.925121348	1.547525199	L3Tip	K4
Zm00001d014456	7	4.491949811	1.506354732	L3Tip	K4
Zm00001d014458	71	45.56120522	13.63699648	L3Tip	K4
Zm00001d014459	0	0	0	L3Tip	K4
Zm00001d014460	3	1.925121348	0.895821939	L3Tip	K4
Zm00001d014461	0	0	0	L3Tip	K4
Zm00001d014462	4	2.566828463	3.165016601	L3Tip	K4
Zm00001d014463	2	1.283414232	1.214204571	L3Tip	K4
Zm00001d014464	0	0	0	L3Tip	K4
Zm00001d014442	121	38.85795317	14.87670489	Kern	K4
Zm00001d014443	5	1.605700544	0.743035883	Kern	K4
Zm00001d014444	0	0	0	Kern	K4
Zm00001d014445	19	6.101662068	5.414074594	Kern	K4
Zm00001d014446	2	0.642280218	0.431060549	Kern	K4
Zm00001d014447	2	0.642280218	0.328868519	Kern	K4
Zm00001d014449	57	18.3049862	10.69216484	Kern	K4
Zm00001d014451	0	0	0	Kern	K4
Zm00001d014455	0	0	0	Kern	K4
Zm00001d014456	2	0.642280218	0.21538572	Kern	K4
Zm00001d014458	4	1.284560435	0.384483818	Kern	K4
Zm00001d014459	0	0	0	Kern	K4
Zm00001d014460	10	3.211401088	1.494369981	Kern	K4
Zm00001d014461	0	0	0	Kern	K4
Zm00001d014462	24	7.707362612	9.503529731	Kern	K4
Zm00001d014463	10	3.211401088	3.038222411	Kern	K4
Zm00001d014464	0	0	0	Kern	K4
Zm00001d014442	82	46.94418359	17.9725052	LMAN	K55
Zm00001d014443	0	0	0	LMAN	K55
Zm00001d014444	4	2.289960175	2.596326729	LMAN	K55
Zm00001d014445	89	50.9516139	45.20995022	LMAN	K55
Zm00001d014446	9	5.152410394	3.457993553	LMAN	K55
Zm00001d014447	0	0	0	LMAN	K55
Zm00001d014449	56	32.05944245	18.72630984	LMAN	K55
Zm00001d014451	5	2.862450219	0.830176978	LMAN	K55
Zm00001d014455	4	2.289960175	1.840803999	LMAN	K55
Zm00001d014456	72	41.21928315	13.82269723	LMAN	K55
Zm00001d014458	121	69.2712953	20.73370108	LMAN	K55
Zm00001d014459	0	0	0	LMAN	K55
Zm00001d014460	0	0	0	LMAN	K55
Zm00001d014461	0	0	0	LMAN	K55
Zm00001d014462	3	1.717470131	2.117719028	LMAN	K55
Zm00001d014463	93	53.24157407	50.37045797	LMAN	K55
Zm00001d014464	0	0	0	LMAN	K55
Zm00001d014442	121	21.88873907	8.380068557	L3Base	K55
Zm00001d014443	6	1.08539202	0.502263776	L3Base	K55
Zm00001d014444	16	2.89437872	3.281608526	L3Base	K55
Zm00001d014445	45	8.14044015	7.223105724	L3Base	K55
Zm00001d014446	2	0.36179734	0.242817007	L3Base	K55
Zm00001d014447	0	0	0	L3Base	K55
Zm00001d014449	219	39.61680873	23.14065931	L3Base	K55
Zm00001d014451	25	4.52246675	1.311620287	L3Base	K55
Zm00001d014455	19	3.43707473	2.762921809	L3Base	K55
Zm00001d014456	18	3.25617606	1.091943682	L3Base	K55
Zm00001d014458	91	16.46177897	4.927201129	L3Base	K55
Zm00001d014459	38	6.87414946	4.573619069	L3Base	K55
Zm00001d014460	0	0	0	L3Base	K55
Zm00001d014461	0	0	0	L3Base	K55
Zm00001d014462	65	11.75841355	14.49866036	L3Base	K55
Zm00001d014463	19	3.43707473	3.251726329	L3Base	K55
Zm00001d014464	0	0	0	L3Base	K55
Zm00001d014442	23	14.40334267	5.514296583	GShoot	CML328
Zm00001d014443	1	0.62623229	0.289788195	GShoot	CML328
Zm00001d014444	0	0	0	GShoot	CML328
Zm00001d014445	14	8.767252063	7.779283108	GShoot	CML328
Zm00001d014446	0	0	0	GShoot	CML328
Zm00001d014447	1	0.62623229	0.320651454	GShoot	CML328
Zm00001d014449	92	57.6133707	33.6526698	GShoot	CML328
Zm00001d014451	6	3.757393741	1.089731363	GShoot	CML328
Zm00001d014455	10	6.262322902	5.034021625	GShoot	CML328
Zm00001d014456	7	4.383626031	1.47002885	GShoot	CML328
Zm00001d014458	34	21.29189787	6.372911663	GShoot	CML328
Zm00001d014459	28	17.53450413	11.66633674	GShoot	CML328
Zm00001d014460	7	4.383626031	2.039844593	GShoot	CML328
Zm00001d014461	0	0	0	GShoot	CML328
Zm00001d014462	7	4.383626031	5.405210889	GShoot	CML328
Zm00001d014463	5	3.131161451	2.962309793	GShoot	CML328
Zm00001d014464	0	0	0	GShoot	CML328
Zm00001d014442	64	29.47165988	11.2831776	LMAN	A659
Zm00001d014443	0	0	0	LMAN	A659
Zm00001d014444	0	0	0	LMAN	A659
Zm00001d014445	265	122.0310917	108.2795845	LMAN	A659
Zm00001d014446	11	5.065441542	3.399625196	LMAN	A659
Zm00001d014447	0	0	0	LMAN	A659
Zm00001d014449	72	33.15561736	19.36659893	LMAN	A659
Zm00001d014451	8	3.683957485	1.068433145	LMAN	A659
Zm00001d014455	0	0	0	LMAN	A659
Zm00001d014456	15	6.907420284	2.316371658	LMAN	A659
Zm00001d014458	145	66.77172942	19.98555205	LMAN	A659
Zm00001d014459	0	0	0	LMAN	A659
Zm00001d014460	9	4.144452171	1.928549172	LMAN	A659
Zm00001d014461	0	0	0	LMAN	A659
Zm00001d014462	13	5.986430913	7.381542433	LMAN	A659
Zm00001d014463	8	3.683957485	3.485295634	LMAN	A659
Zm00001d014464	0	0	0	LMAN	A659
Zm00001d014442	35	23.74703645	9.091514721	GRoot	CML328
Zm00001d014443	0	0	0	GRoot	CML328
Zm00001d014444	2	1.356973511	1.53851872	GRoot	CML328
Zm00001d014445	9	6.106380801	5.418261581	GRoot	CML328
Zm00001d014446	3	2.035460267	1.366080716	GRoot	CML328
Zm00001d014447	2	1.356973511	0.694814906	GRoot	CML328
Zm00001d014449	6	4.070920534	2.377874144	GRoot	CML328
Zm00001d014451	1	0.678486756	0.196776901	GRoot	CML328
Zm00001d014455	2	1.356973511	1.09081472	GRoot	CML328
Zm00001d014456	1	0.678486756	0.227527416	GRoot	CML328
Zm00001d014458	15	10.17730134	3.046184177	GRoot	CML328
