Chr	WinCenter	tP	Tajima	nSites	pi
1	16437500	NA	NA	22163	NA
1	16462500	NA	NA	15470	NA
1	16487500	25.98885	-0.717164	4486	0.00579332367365136
1	16612500	16.926143	-1.700911	4502	0.00375969413593958
1	16637500	99.907255	-0.914193	22314	0.004477335081115
1	16662500	70.063052	-1.337335	19833	0.00353265022941562
1	16687500	84.274569	-1.070232	16425	0.00513087178082192
1	16712500	NA	NA	23743	NA
1	16737500	150.255335	0.165186	19207	0.00782294658197532
1	16762500	NA	NA	7886	NA
1	16787500	NA	NA	5752	NA
1	16812500	NA	NA	9629	NA
1	16837500	NA	NA	13606	NA
1	16862500	NA	NA	22426	NA
1	16887500	NA	NA	21832	NA
1	16912500	46.580273	-2.059618	20742	0.00224569824510655
1	16937500	51.215274	-1.871062	17679	0.00289695537077889
1	16962500	NA	NA	22809	NA
1	16987500	72.65776	-0.422127	12764	0.00569239736759636
1	17012500	NA	NA	6949	NA
1	17037500	NA	NA	10453	NA
1	17062500	NA	NA	6879	NA
1	17087500	16.954754	-1.676478	3770	0.00449728222811671
1	17112500	20.219859	-1.502956	5022	0.00402625627240143
1	17137500	NA	NA	16232	NA
1	17162500	NA	NA	18506	NA
1	17187500	NA	NA	13236	NA
1	17212500	NA	NA	19902	NA
1	17237500	NA	NA	12736	NA
1	17262500	30.380585	-1.753882	9226	0.00329293138955127
1	17287500	116.711074	-0.931762	15700	0.00743382636942675
1	17312500	NA	NA	19774	NA
1	17337500	77.015943	-0.314925	9458	0.00814294174244026
1	17362500	NA	NA	22773	NA
1	17387500	NA	NA	18539	NA
1	17412500	146.419866	-0.772488	20237	0.00723525552206355
1	17437500	NA	NA	19424	NA
1	17462500	NA	NA	19332	NA
1	17487500	146.547568	-1.397574	24640	0.0059475474025974
1	17512500	41.93963	-1.735008	14121	0.00297001841229375
1	17537500	NA	NA	23932	NA
1	17562500	184.039412	-0.600647	22754	0.0080882223784829
1	17587500	21.403942	-2.062219	15789	0.00135562366204319
1	17612500	NA	NA	19599	NA
1	17637500	NA	NA	21116	NA
1	17662500	5.313108	-1.926431	3655	0.00145365471956224
1	17687500	75.197076	-1.053028	13858	0.00542625746861019
1	17712500	100.338559	-1.24827	24471	0.00410030480977484
1	17737500	NA	NA	21820	NA
1	17762500	NA	NA	22035	NA
1	17787500	NA	NA	20355	NA
1	17812500	NA	NA	22532	NA
1	17837500	NA	NA	12129	NA
1	17862500	NA	NA	4331	NA
1	17887500	46.037312	-1.551514	4036	0.011406667988107
1	17912500	31.280452	-1.269703	3147	0.00993976866857325
1	17937500	NA	NA	11547	NA
1	17962500	NA	NA	18707	NA
1	17987500	NA	NA	20053	NA
1	18012500	90.568596	-0.583401	23153	0.00391174344577377
1	18037500	NA	NA	16054	NA
1	18062500	NA	NA	10490	NA
1	18087500	NA	NA	9367	NA
1	18112500	20.098666	-1.713461	3525	0.00570174921985816
1	18137500	NA	NA	20171	NA
1	18162500	NA	NA	16196	NA
1	18187500	NA	NA	13249	NA
1	18212500	30.644141	-0.341193	4912	0.00623862805374593
1	18237500	NA	NA	18988	NA
1	18262500	113.428478	-0.14307	12949	0.00875963224959456
1	18287500	46.932501	0.807704	9401	0.00499228816083395
1	18312500	NA	NA	19232	NA
1	18337500	NA	NA	20755	NA
1	18362500	NA	NA	17727	NA
1	18387500	NA	NA	19130	NA
1	18412500	NA	NA	13908	NA
1	18437500	NA	NA	23288	NA
1	18462500	NA	NA	22773	NA
1	18487500	NA	NA	3138	NA
1	18512500	NA	NA	16221	NA
1	18537500	NA	NA	24777	NA
1	18562500	NA	NA	20989	NA
1	18587500	NA	NA	17217	NA
1	18612500	NA	NA	24720	NA
1	18637500	NA	NA	21448	NA
1	18662500	NA	NA	24086	NA
1	18687500	NA	NA	17420	NA
1	18712500	NA	NA	16102	NA
1	18737500	NA	NA	21123	NA
1	18762500	NA	NA	21549	NA
1	18787500	NA	NA	14501	NA
1	18812500	NA	NA	23149	NA
1	18837500	NA	NA	20019	NA
1	18862500	NA	NA	14089	NA
1	18887500	NA	NA	23270	NA
1	18912500	NA	NA	24366	NA
1	18937500	NA	NA	23474	NA
1	18962500	NA	NA	17967	NA
1	18987500	101.830821	-0.6667	9204	0.0110637571707953
1	19012500	NA	NA	11617	NA
1	19037500	65.688958	-0.957441	6766	0.0097086843038723
1	19062500	227.679787	0.504281	16835	0.0135241928719929
1	19087500	68.16387	-0.886683	5775	0.0118032675324675
1	19112500	NA	NA	9610	NA
1	19137500	52.96271	-0.504971	5374	0.00985536099739487
1	19162500	NA	NA	15388	NA
1	19187500	NA	NA	11341	NA
1	19212500	198.177717	-0.34745	17382	0.0114013184328616
1	19237500	NA	NA	16327	NA
1	19262500	49.12782	-1.511983	11598	0.00423588722193482
1	19287500	105.879388	-0.799117	14417	0.00734406520080461
1	19312500	NA	NA	15687	NA
1	19337500	72.232513	-0.990186	14160	0.00510116617231638
1	19362500	38.251066	-2.030683	13678	0.00279653940634596
1	19387500	80.850321	-1.065296	9914	0.00815516653217672
1	19412500	179.637203	-0.460412	21971	0.00817610500204815
1	19437500	NA	NA	20127	NA
1	19462500	NA	NA	9513	NA
1	19487500	NA	NA	13158	NA
1	19512500	75.81355	-0.934502	8352	0.00907729286398467
1	19537500	30.972544	-1.708528	6436	0.00481239030453698
1	19562500	NA	NA	11447	NA
1	19587500	NA	NA	15751	NA
1	19612500	NA	NA	9970	NA
1	19637500	88.030396	-1.51056	21097	0.00417264995022989
1	19662500	349.282853	1.120855	21094	0.0165583982649095
1	19687500	NA	NA	14194	NA
1	19712500	NA	NA	11547	NA
1	19737500	54.995467	0.281784	6773	0.00811980909493577
1	19762500	NA	NA	14439	NA
1	19787500	NA	NA	18344	NA
1	19812500	NA	NA	12372	NA
1	19837500	72.393161	-0.370274	8025	0.00902095464174455
1	19862500	1.127888	-2.134373	776	0.00145346391752577
1	19887500	NA	NA	9306	NA
1	19912500	102.291144	-0.577552	15643	0.00653910017260116
1	19937500	NA	NA	20649	NA
1	19962500	NA	NA	17601	NA
1	19987500	NA	NA	13267	NA
1	20012500	NA	NA	12453	NA
1	20037500	79.40848	-0.488763	19898	0.00399077696250879
1	20062500	NA	NA	13507	NA
1	20087500	16.342835	-2.102624	11838	0.00138054020949485
1	20112500	NA	NA	24226	NA
1	20137500	NA	NA	19089	NA
1	20162500	37.197671	-1.845723	13667	0.00272171442159947
1	20187500	64.788883	-2.048046	22870	0.00283292011368605
1	20212500	67.81795	-1.648174	20996	0.00323004143646409
1	20237500	46.234518	-1.506919	13780	0.00335518998548621
1	20262500	NA	NA	14713	NA
1	20287500	NA	NA	23803	NA
1	20312500	NA	NA	23769	NA
1	20337500	25.874543	-2.04746	18464	0.00140135089904679
1	20362500	NA	NA	22340	NA
1	20387500	NA	NA	23890	NA
1	20412500	NA	NA	17861	NA
1	20437500	NA	NA	10189	NA
1	20462500	NA	NA	5456	NA
1	20487500	64.427301	0.842741	9535	0.00675692721552176
1	20512500	127.131128	-0.030415	15133	0.00840092037269543
1	20537500	NA	NA	19528	NA
1	20562500	NA	NA	14552	NA
1	20587500	18.823565	-0.537333	3294	0.00571450060716454
1	20612500	NA	NA	21659	NA
1	20637500	27.781083	-0.290943	3459	0.00803153599306158
1	20662500	31.631877	-1.830811	6583	0.00480508537141121
1	20687500	58.92987	-0.522189	8945	0.00658802347680268
1	20712500	NA	NA	22478	NA
1	20737500	NA	NA	10997	NA
1	20762500	NA	NA	6239	NA
1	20787500	NA	NA	11263	NA
1	20812500	11.367638	-1.774162	2622	0.00433548360030511
1	20837500	NA	NA	9880	NA
1	20862500	NA	NA	7228	NA
1	20887500	22.125525	-1.521539	5522	0.00400679554509236
1	20912500	NA	NA	8980	NA
1	20937500	NA	NA	13467	NA
1	20962500	64.716015	-0.431649	7641	0.00846957400863761
1	20987500	NA	NA	7873	NA
1	21012500	NA	NA	21962	NA
1	21037500	59.934845	-1.094301	11247	0.00532896283453365
1	21062500	NA	NA	11475	NA
1	21087500	19.226207	-0.636244	4838	0.00397399896651509
1	21112500	23.513354	-0.782912	3355	0.00700845126676602
1	21137500	NA	NA	13701	NA
1	21162500	NA	NA	12363	NA
1	21187500	NA	NA	21372	NA
1	21212500	49.095612	0.340395	6300	0.00779295428571429
1	21237500	NA	NA	5178	NA
1	21262500	24.688455	-1.561152	5838	0.00422892343268243
1	21287500	NA	NA	17272	NA
1	21312500	104.616432	-0.457767	9822	0.0106512351863164
1	21337500	60.524083	-1.606262	8405	0.00720096168947055
1	21362500	NA	NA	12571	NA
1	21387500	NA	NA	15984	NA
1	21412500	NA	NA	15578	NA
1	21437500	NA	NA	22759	NA
1	21462500	NA	NA	21462	NA
1	21487500	NA	NA	23269	NA
1	21512500	NA	NA	23417	NA
1	21537500	NA	NA	19098	NA
1	21562500	NA	NA	17761	NA
1	21587500	NA	NA	17061	NA
1	21612500	NA	NA	11207	NA
1	21637500	NA	NA	14071	NA
1	21662500	NA	NA	22880	NA
1	21687500	NA	NA	23116	NA
1	21712500	NA	NA	23451	NA
1	21737500	NA	NA	14679	NA
1	21762500	NA	NA	24033	NA
1	21787500	NA	NA	11352	NA
1	21812500	48.510682	-0.144014	4277	0.0113422216506897
1	21837500	NA	NA	12392	NA
1	21862500	NA	NA	12307	NA
1	21887500	NA	NA	10157	NA
1	21912500	NA	NA	10610	NA
1	21937500	140.038669	-0.612698	8488	0.0164984294297832
1	21962500	1.938207	-1.399856	468	0.00414146794871795
1	21987500	NA	NA	23494	NA
1	22012500	NA	NA	20469	NA
1	22037500	47.563816	-1.317802	14746	0.0032255402142954
1	22062500	NA	NA	7349	NA
1	22087500	NA	NA	5410	NA
1	22112500	NA	NA	4297	NA
1	22137500	9.612897	-2.06884	2956	0.0032519949255751
1	22162500	NA	NA	4941	NA
1	22187500	NA	NA	7808	NA
1	22212500	20.821757	-1.200081	4713	0.00441794122639508
1	22237500	NA	NA	7284	NA
1	22262500	NA	NA	15503	NA
1	22287500	48.567226	-1.331904	10558	0.00460004034855086
1	22312500	36.612926	-1.160016	8976	0.00407898016934046
1	22337500	56.739619	-1.220978	13922	0.0040755364890102
1	22362500	NA	NA	7635	NA
1	22387500	NA	NA	10075	NA
1	22412500	NA	NA	14609	NA
1	22437500	NA	NA	3330	NA
1	22487500	NA	NA	10514	NA
1	22512500	NA	NA	10929	NA
1	22537500	43.771572	-0.85226	5396	0.00811185544848036
1	22562500	NA	NA	14614	NA
1	22587500	NA	NA	11636	NA
1	22612500	98.553205	0.527975	20306	0.00485340318132572
1	22637500	43.329021	-1.980247	16611	0.0026084534946722
1	22662500	NA	NA	20176	NA
1	22687500	45.465807	-1.804979	6621	0.00686690937924785
1	22712500	18.753528	-1.351133	2898	0.0064711966873706
1	22737500	NA	NA	16713	NA
1	22762500	NA	NA	3417	NA
1	22812500	NA	NA	7899	NA
1	22837500	NA	NA	14776	NA
1	22862500	NA	NA	11910	NA
1	22887500	NA	NA	22088	NA
1	22912500	56.972624	-0.838494	8907	0.0063963875603458
1	22937500	19.393817	-1.780194	6573	0.00295052746082459
1	22962500	148.886093	0.854332	15622	0.0095305398156446
1	22987500	NA	NA	10094	NA
1	23012500	NA	NA	19758	NA
1	23037500	NA	NA	22185	NA
1	23062500	NA	NA	24422	NA
1	23087500	NA	NA	15593	NA
1	23112500	68.781781	-0.732044	18257	0.00376741967464534
1	23137500	NA	NA	19593	NA
1	23162500	NA	NA	15560	NA
1	23187500	NA	NA	22243	NA
1	23212500	NA	NA	23855	NA
1	23237500	NA	NA	23605	NA
1	23262500	NA	NA	15667	NA
1	23287500	NA	NA	17611	NA
1	23312500	NA	NA	15258	NA
1	23337500	23.218582	-1.996399	15802	0.00146934451335274
1	23362500	NA	NA	17978	NA
1	23387500	NA	NA	20463	NA
1	23412500	NA	NA	21857	NA
1	23437500	NA	NA	15038	NA
1	23462500	NA	NA	7352	NA
1	23487500	NA	NA	14486	NA
1	23512500	NA	NA	16797	NA
1	23537500	15.905315	-1.879054	7678	0.0020715440218807
1	23562500	NA	NA	16116	NA
1	23587500	46.872065	-1.524491	11097	0.00422385013967739
1	23612500	NA	NA	23595	NA
1	23637500	NA	NA	24257	NA
1	23662500	NA	NA	21997	NA
1	23687500	52.900402	-1.964693	23051	0.0022949287232658
1	23712500	56.733933	-1.87911	24855	0.00228259637899819
1	23737500	NA	NA	16456	NA
1	23762500	NA	NA	19646	NA
1	23787500	19.753227	-2.238434	10502	0.00188090144734336
1	23837500	25.521543	-1.1768	3582	0.00712494221105528
1	23862500	NA	NA	6867	NA
1	23887500	23.085146	-0.973397	3502	0.00659198914905768
1	23912500	44.68228	-1.782397	8858	0.00504428539173628
1	23937500	27.776899	-1.338082	4565	0.00608475334063527
1	23962500	160.864548	0.919365	15129	0.0106328605988499
1	23987500	106.559461	-0.266407	12721	0.00837665757409009
1	24012500	113.668782	-0.642118	23952	0.00474569063126252
1	24037500	72.534442	-1.107938	16814	0.00431393136671821
1	24062500	NA	NA	19192	NA
1	24087500	NA	NA	18611	NA
1	24112500	148.547651	-0.485605	21140	0.00702685198675497
1	24137500	94.84697	-0.473434	15140	0.00626466116248349
1	24162500	87.047474	-0.946853	17325	0.00502438522366522
1	24187500	170.543098	-0.889089	23773	0.00717381474782316
1	24212500	NA	NA	15227	NA
1	24237500	NA	NA	22829	NA
1	24262500	2.63262	-2.096718	2486	0.00105897827835881
1	24287500	83.770632	-1.047728	11509	0.00727870640368407
1	24312500	101.98049	-0.506089	19455	0.00524186533024929
1	24337500	111.369363	0.538115	13864	0.00803298925274091
1	24362500	NA	NA	5748	NA
1	24387500	NA	NA	14210	NA
1	24412500	NA	NA	18095	NA
1	24437500	37.767446	-1.933562	16707	0.00226057616567906
1	24462500	13.721716	-1.97602	7149	0.00191938956497412
1	24487500	82.906858	-1.875153	23381	0.00354590727513793
1	24512500	55.091919	-1.440074	15450	0.00356582
1	24537500	98.549692	-1.710195	24866	0.00396323059599453
1	24562500	NA	NA	19056	NA
1	24587500	NA	NA	19072	NA
1	24612500	85.407183	-1.521306	15227	0.0056089303868129
1	24637500	72.866235	-1.786802	22386	0.00325499128919861
1	24662500	NA	NA	23648	NA
1	24687500	64.642448	-1.793457	18815	0.00343568684560191
1	24712500	21.961296	-1.850851	17464	0.00125751809436555
1	24737500	NA	NA	24017	NA
1	24762500	NA	NA	22776	NA
1	24787500	NA	NA	20552	NA
1	24812500	NA	NA	9417	NA
1	24837500	85.62362	-1.297017	23338	0.00366884994429686
1	24862500	NA	NA	14790	NA
1	24887500	148.939375	-0.007209	11309	0.013169986294102
1	24912500	143.736432	-0.205117	10725	0.0134019983216783
1	24937500	NA	NA	9689	NA
1	24962500	NA	NA	15644	NA
1	24987500	13.486787	-2.021417	11361	0.00118711266613854
1	25012500	63.453826	-2.202457	23299	0.00272345705824284
1	25037500	NA	NA	22112	NA
1	25062500	NA	NA	18478	NA
1	25087500	68.319526	-1.784788	14449	0.00472832209841511
1	25112500	NA	NA	19189	NA
1	25137500	23.576496	-1.283719	5900	0.00399601627118644
1	25162500	36.017971	0.640582	3833	0.00939680954865641
1	25187500	125.567038	-0.444305	15054	0.00834110787830477
1	25212500	NA	NA	24569	NA
1	25237500	85.482835	-1.724064	21975	0.00389000386803185
1	25262500	68.36643	-1.79736	20363	0.00335738496292295
1	25287500	181.43724	-1.038481	24589	0.00737879702305909
1	25312500	NA	NA	23131	NA
1	25337500	30.14221	-1.789482	9869	0.003054231431756
1	25362500	65.467485	-1.553895	14638	0.00447243373411668
1	25387500	NA	NA	16085	NA
1	25412500	47.895505	-1.507608	11403	0.00420025475751995
1	25437500	NA	NA	18088	NA
1	25462500	52.585512	-0.389589	7121	0.00738456845948603
1	25487500	108.804488	-1.035376	19887	0.00547113632020918
1	25512500	NA	NA	9689	NA
1	25537500	NA	NA	14365	NA
1	25562500	NA	NA	21254	NA
1	25587500	NA	NA	9729	NA
1	25612500	NA	NA	9528	NA
1	25637500	NA	NA	21754	NA
1	25662500	145.796005	-1.485508	22686	0.00642669509829851
1	25687500	17.784697	-2.028984	9870	0.00180189432624113
1	25712500	NA	NA	18201	NA
1	25737500	NA	NA	21315	NA
1	25762500	NA	NA	21511	NA
1	25787500	NA	NA	14232	NA
1	25812500	81.752348	-0.181367	8707	0.00938926702653038
1	25837500	NA	NA	4595	NA
1	25862500	46.553664	-1.66491	6543	0.00711503347088492
1	25887500	34.338109	-1.459684	6424	0.0053452847135741
1	25912500	NA	NA	11643	NA
1	25937500	NA	NA	20760	NA
1	25962500	NA	NA	23862	NA
1	25987500	65.004637	-1.316451	13395	0.00485290309817096
1	26012500	NA	NA	15013	NA
1	26037500	NA	NA	23078	NA
1	26062500	NA	NA	14095	NA
1	26087500	NA	NA	18254	NA
1	26112500	NA	NA	8191	NA
1	26137500	NA	NA	19077	NA
1	26162500	NA	NA	8846	NA
1	26187500	NA	NA	14399	NA
1	26212500	NA	NA	4269	NA
1	26237500	55.612068	-1.565066	7679	0.00724209766896731
1	26262500	49.575414	-1.445166	6162	0.0080453446932814
1	26287500	54.974123	-1.608761	6365	0.00863693998428908
1	26312500	44.24596	-1.62004	6495	0.00681231100846805
1	26337500	NA	NA	19625	NA
1	26362500	NA	NA	8463	NA
1	26387500	NA	NA	7298	NA
1	26412500	NA	NA	7743	NA
1	26437500	NA	NA	15235	NA
1	26462500	NA	NA	9521	NA
1	26487500	NA	NA	2217	NA
1	26512500	NA	NA	8383	NA
1	26537500	NA	NA	8829	NA
1	26562500	NA	NA	4606	NA
1	26587500	48.596134	-1.423246	4745	0.0102415456269758
1	26612500	NA	NA	18592	NA
1	26637500	NA	NA	3894	NA
1	26662500	11.867327	-1.810267	3040	0.00390372598684211
1	26687500	NA	NA	2901	NA
1	26712500	NA	NA	9804	NA
1	26737500	NA	NA	24048	NA
1	26762500	NA	NA	23992	NA
1	26787500	39.310982	-1.936148	15878	0.00247581446025948
1	26812500	NA	NA	10333	NA
1	26837500	NA	NA	13070	NA
1	26862500	56.998515	-1.650493	18065	0.0031551904234708
1	26887500	NA	NA	21468	NA
1	26912500	NA	NA	22879	NA
1	26937500	NA	NA	16559	NA
1	26962500	NA	NA	21385	NA
1	26987500	NA	NA	21510	NA
1	27012500	NA	NA	17994	NA
1	27037500	NA	NA	22796	NA
1	27062500	NA	NA	21068	NA
1	27087500	NA	NA	19800	NA
1	27112500	NA	NA	3842	NA
1	27137500	NA	NA	15185	NA
1	27162500	NA	NA	11368	NA
1	27187500	NA	NA	14924	NA
1	27212500	NA	NA	8262	NA
1	27237500	NA	NA	13157	NA
1	27262500	NA	NA	21006	NA
1	27287500	NA	NA	23612	NA
1	27312500	NA	NA	20025	NA
1	27337500	NA	NA	20541	NA
1	27362500	66.289487	-0.615615	8399	0.00789254518395047
1	27387500	77.64535	0.0223	5796	0.0133963681849551
1	27412500	NA	NA	18179	NA
1	27437500	NA	NA	21196	NA
1	27462500	94.790337	-1.192584	15792	0.00600242762158055
1	27487500	121.073584	-1.128722	19214	0.00630132112001665
1	27512500	NA	NA	10674	NA
1	27537500	58.710495	-1.522988	8605	0.00682283497966299
1	27562500	250.16647	-0.031566	16474	0.0151855329610295
1	27587500	NA	NA	22123	NA
1	27612500	NA	NA	23140	NA
1	27637500	67.763206	-1.531131	15264	0.00443941339098532
1	27662500	NA	NA	16786	NA
1	27687500	NA	NA	17902	NA
1	27712500	NA	NA	7511	NA
1	27737500	55.635969	-0.543234	5006	0.0111138571713943
1	27762500	12.844967	-1.935574	3913	0.00328263915154613
1	27787500	27.296863	-1.450057	4709	0.00579674304523253
1	27812500	NA	NA	12374	NA
1	27837500	NA	NA	16235	NA
1	27862500	3.074976	-1.684806	726	0.0042355041322314
1	27887500	19.636542	-1.476511	3032	0.00647643205804749
1	27912500	52.634679	-1.498487	5208	0.0101065051843318
1	27937500	NA	NA	6225	NA
1	27962500	NA	NA	13812	NA
1	27987500	NA	NA	13213	NA
1	28012500	NA	NA	13568	NA
1	28037500	164.496676	-0.843811	23030	0.00714271280937907
1	28062500	NA	NA	13558	NA
1	28087500	NA	NA	19295	NA
1	28112500	NA	NA	14798	NA
1	28137500	NA	NA	7169	NA
1	28162500	NA	NA	10262	NA
1	28187500	NA	NA	17777	NA
1	28212500	NA	NA	24713	NA
1	28237500	NA	NA	19380	NA
1	28262500	NA	NA	24194	NA
1	28287500	NA	NA	18947	NA
1	28312500	NA	NA	18251	NA
1	28337500	NA	NA	18654	NA
1	28362500	NA	NA	17810	NA
1	28387500	NA	NA	22242	NA
1	28412500	NA	NA	16341	NA
1	28437500	NA	NA	17914	NA
1	28462500	NA	NA	12228	NA
1	28487500	NA	NA	18544	NA
1	28512500	NA	NA	18538	NA
1	28537500	45.423244	-0.814061	9200	0.00493730913043478
1	28562500	NA	NA	14781	NA
1	28587500	159.633796	0.245235	14009	0.0113950885859091
1	28612500	NA	NA	18253	NA
1	28637500	NA	NA	11090	NA
1	28662500	NA	NA	15326	NA
1	28687500	50.197554	-1.322384	16072	0.00312329230960677
1	28712500	NA	NA	19947	NA
1	28737500	NA	NA	7877	NA
1	28762500	NA	NA	7106	NA
1	28787500	NA	NA	16812	NA
1	28812500	NA	NA	13478	NA
1	28837500	NA	NA	11270	NA
1	28862500	263.07368	-0.172131	22621	0.0116296220326246
1	28887500	NA	NA	13172	NA
1	28912500	89.520079	-1.682462	23466	0.00381488447114975
1	28937500	193.223642	-0.944117	21891	0.00882662473162487
1	28962500	NA	NA	11992	NA
1	28987500	100.72627	-0.652072	13114	0.00768081973463474
1	29012500	NA	NA	16165	NA
1	29037500	NA	NA	18655	NA
1	29062500	NA	NA	8897	NA
1	29087500	23.410239	-1.58477	3853	0.00607584713210485
1	29112500	NA	NA	15253	NA
1	29137500	NA	NA	22079	NA
1	29162500	NA	NA	16552	NA
1	29187500	80.876563	-0.91664	14557	0.00555585374733805
1	29212500	95.221849	-1.181379	13476	0.0070660321311962
1	29237500	NA	NA	18946	NA
1	29262500	48.172258	-1.348689	3992	0.0120671988977956
1	29312500	38.278566	-0.317036	3929	0.00974257215576482
1	29337500	NA	NA	11601	NA
1	29362500	26.539343	-1.631209	5631	0.00471307813887409
1	29387500	2.655851	-2.067939	1634	0.00162536780905753
1	29412500	NA	NA	12369	NA
1	29437500	NA	NA	12650	NA
1	29462500	NA	NA	5550	NA
1	29487500	NA	NA	11803	NA
1	29512500	NA	NA	23739	NA
1	29537500	NA	NA	11778	NA
1	29562500	100.899238	-0.826346	11658	0.0086549354949391
1	29587500	53.316905	-1.804388	10938	0.0048744656244286
1	29612500	NA	NA	15629	NA
1	29637500	NA	NA	8273	NA
1	29662500	44.063696	-0.887458	9152	0.0048146520979021
1	29687500	56.950809	-1.894429	17674	0.00322229314246916
1	29712500	NA	NA	20714	NA
1	29737500	37.094826	-1.851402	16870	0.00219886342620036
1	29762500	NA	NA	18491	NA
1	29787500	NA	NA	21748	NA
1	29812500	7.188448	-2.069151	6990	0.00102839027181688
1	29837500	NA	NA	14815	NA
1	29862500	NA	NA	7129	NA
1	29887500	NA	NA	19492	NA
1	29912500	29.232595	-1.549733	10217	0.00286117206616424
1	29937500	119.16188	-1.402287	23704	0.00502707897401282
1	29962500	NA	NA	21734	NA
1	29987500	NA	NA	16134	NA
1	30012500	23.971643	-0.406241	4439	0.00540023496282947
1	30037500	7.687769	0.996569	2132	0.00360589540337711
1	30062500	20.58458	-1.923951	5880	0.00350077891156463
1	30087500	NA	NA	24760	NA
1	30112500	64.971937	-1.304372	15243	0.004262411401955
1	30137500	NA	NA	12669	NA
1	30162500	NA	NA	7395	NA
1	30187500	51.668668	-1.572927	4764	0.0108456481947943
1	30212500	NA	NA	14764	NA
1	30237500	125.427355	-1.303723	21084	0.00594893544868147
1	30262500	NA	NA	17435	NA
1	30287500	51.259546	-1.779611	17762	0.00288591070825357
1	30312500	33.003252	-1.254986	9879	0.00334074825387185
1	30337500	NA	NA	16078	NA
1	30362500	NA	NA	11155	NA
1	30387500	66.568923	-0.612793	12281	0.00542048066118394
1	30412500	65.70007	-1.675035	17807	0.00368956421631942
1	30437500	16.542763	-1.44132	2787	0.00593568819519196
1	30462500	93.155386	1.420836	5598	0.0166408335119686
1	30487500	NA	NA	13249	NA
1	30512500	NA	NA	17399	NA
1	30537500	NA	NA	22229	NA
1	30562500	NA	NA	14979	NA
1	30587500	47.599627	-0.913851	13120	0.00362802035060976
1	30612500	NA	NA	14548	NA
1	30637500	49.620586	-1.797708	17739	0.00279725948475111
1	30662500	NA	NA	20142	NA
1	30687500	NA	NA	20881	NA
1	30712500	NA	NA	23229	NA
1	30737500	NA	NA	21512	NA
1	30762500	63.501876	-1.206332	18789	0.00337973686731598
1	30787500	NA	NA	17030	NA
1	30812500	NA	NA	3757	NA
1	30837500	NA	NA	15310	NA
1	30862500	NA	NA	5950	NA
1	30887500	0.000489	-0.220731	152	3.21710526315789e-06
1	30912500	NA	NA	6975	NA
1	30937500	89.783192	-0.158777	14649	0.00612896388832002
1	30962500	NA	NA	19852	NA
1	30987500	77.056378	-0.902644	14335	0.00537540132542728
1	31012500	34.58517	-1.778483	17402	0.0019874250086197
1	31037500	NA	NA	17302	NA
1	31062500	NA	NA	17372	NA
1	31087500	NA	NA	13613	NA
1	31112500	NA	NA	12769	NA
1	31137500	0.866929	-1.487221	185	0.0046861027027027
1	31162500	14.219095	-0.506723	3239	0.00438996449521457
1	31187500	91.197275	-0.914325	13848	0.00658559178220682
1	31212500	62.629928	-0.776849	10900	0.00574586495412844
1	31237500	NA	NA	11282	NA
1	31262500	66.063009	-1.32019	14045	0.0047036674261303
1	31287500	54.19178	-1.255873	15425	0.00351324343598055
1	31312500	33.172657	-1.855613	13243	0.00250492010873669
1	31337500	NA	NA	14995	NA
1	31362500	NA	NA	22764	NA
1	31387500	NA	NA	12102	NA
1	31412500	NA	NA	6213	NA
1	31437500	NA	NA	9669	NA
1	31462500	NA	NA	8874	NA
1	31487500	120.504542	-1.255574	14565	0.00827356965327841
1	31512500	NA	NA	19908	NA
1	31537500	146.559999	-0.743593	14334	0.0102246406446212
1	31562500	NA	NA	21221	NA
1	31587500	47.105434	-1.83313	20272	0.00232366979084451
1	31612500	43.556578	-2.06414	19827	0.00219683149240934
1	31637500	6.890391	-2.074738	5096	0.00135211754317111
1	31662500	NA	NA	17795	NA
